window_start,window_end,rat_minutes,rat_pressure,bat_landing_number,food_availability,rat_arrival_number,hours_after_sunset,month
2018-05-01 17:00:00,2018-05-01 17:30:00,0.0,0.0,2,4.0,0,-2.0,5
2018-05-01 17:30:00,2018-05-01 18:00:00,0.0,0.0,13,4.0,0,-1.5,5
2018-05-01 18:00:00,2018-05-01 18:30:00,0.0,0.0,17,4.0,0,-1.0,5
2018-05-01 18:30:00,2018-05-01 19:00:00,18.36666667,0.6122222223333333,21,4.0,1,-0.5,5
2018-05-01 19:00:00,2018-05-01 19:30:00,0.0,0.0,29,4.0,0,0.0,5
2018-05-01 19:30:00,2018-05-01 20:00:00,0.0,0.0,10,3.877842411,0,0.5,5
2018-05-01 20:00:00,2018-05-01 20:30:00,0.0,0.0,29,3.409836066,0,1.0,5
2018-05-01 20:30:00,2018-05-01 21:00:00,6.266666667,0.20888888889999999,15,3.02908514,1,1.5,5
2018-05-01 21:00:00,2018-05-01 21:30:00,11.45,0.38166666666666665,19,3.0,1,2.0,5
2018-05-01 21:30:00,2018-05-01 22:00:00,4.883333333,0.1627777777666667,15,3.0,1,2.5,5
2018-05-01 22:00:00,2018-05-01 22:30:00,12.2,0.4066666666666666,12,3.0,1,3.0,5
2018-05-01 22:30:00,2018-05-01 23:00:00,4.783333333,0.15944444443333333,17,3.0,1,3.5,5
2018-05-01 23:00:00,2018-05-01 23:30:00,0.466666667,0.015555555566666665,39,3.0,1,4.0,5
2018-05-01 23:30:00,2018-05-02 00:00:00,6.3,0.21,20,3.0,1,4.5,5
2018-05-02 00:00:00,2018-05-02 00:30:00,4.116666667,0.13722222223333333,30,3.0,1,5.0,5
2018-05-02 00:30:00,2018-05-02 01:00:00,7.216666667,0.24055555556666666,34,3.0,1,5.5,5
2018-05-02 01:00:00,2018-05-02 01:30:00,1.9,0.06333333333333332,36,3.0,2,6.0,5
2018-05-02 01:30:00,2018-05-02 02:00:00,14.0,0.4666666666666667,35,3.0,2,6.5,5
2018-05-02 02:00:00,2018-05-02 02:30:00,17.03333333,0.5677777776666667,35,3.0,4,7.0,5
2018-05-02 02:30:00,2018-05-02 03:00:00,36.9,1.23,17,3.0,4,7.5,5
2018-05-02 03:00:00,2018-05-02 03:30:00,2.133333333,0.0711111111,15,3.0,2,8.0,5
2018-05-02 03:30:00,2018-05-02 04:00:00,7.133333333,0.23777777776666667,11,3.0,2,8.5,5
2018-05-02 04:00:00,2018-05-02 04:30:00,44.31666667,1.4772222223333331,4,3.0,7,9.0,5
2018-05-02 04:30:00,2018-05-02 05:00:00,25.2,0.84,3,3.0,4,9.5,5
2018-05-02 05:00:00,2018-05-02 05:30:00,9.25,0.30833333333333335,2,3.0,2,10.0,5
2018-05-02 05:30:00,2018-05-02 06:00:00,7.05,0.235,4,3.0,1,10.5,5
2018-05-02 06:00:00,2018-05-02 06:30:00,0.0,0.0,3,3.0,0,11.0,5
2018-05-02 06:30:00,2018-05-02 07:00:00,0.0,0.0,2,3.0,0,11.5,5
2018-05-02 07:00:00,2018-05-02 07:30:00,0.0,0.0,2,3.0,0,12.0,5
2018-05-02 08:00:00,2018-05-02 08:30:00,0.0,0.0,4,3.0,0,13.0,5
2018-05-02 17:00:00,2018-05-02 17:30:00,0.0,0.0,10,4.0,0,-2.0,5
2018-05-02 17:30:00,2018-05-02 18:00:00,0.0,0.0,5,4.0,0,-1.5,5
2018-05-02 18:00:00,2018-05-02 18:30:00,11.48333333,0.3827777776666667,2,4.0,1,-1.0,5
2018-05-02 18:30:00,2018-05-02 19:00:00,5.25,0.175,18,3.94057725,1,-0.5,5
2018-05-02 19:00:00,2018-05-02 19:30:00,8.4,0.28,22,3.49122807,2,0.0,5
2018-05-02 19:30:00,2018-05-02 20:00:00,3.566666667,0.11888888889999999,31,3.051499717,2,0.5,5
2018-05-02 20:00:00,2018-05-02 20:30:00,4.633333333,0.15444444443333336,26,3.0,2,1.0,5
2018-05-02 20:30:00,2018-05-02 21:00:00,5.383333333,0.17944444443333335,27,3.0,2,1.5,5
2018-05-02 21:00:00,2018-05-02 21:30:00,0.0,0.0,19,3.0,0,2.0,5
2018-05-02 21:30:00,2018-05-02 22:00:00,4.45,0.14833333333333334,43,3.0,2,2.5,5
2018-05-02 22:00:00,2018-05-02 22:30:00,0.0,0.0,30,3.0,0,3.0,5
2018-05-02 22:30:00,2018-05-02 23:00:00,25.71666667,0.8572222223333333,20,3.0,5,3.5,5
2018-05-02 23:00:00,2018-05-02 23:30:00,0.0,0.0,32,3.0,0,4.0,5
2018-05-02 23:30:00,2018-05-03 00:00:00,9.0,0.3,47,3.0,1,4.5,5
2018-05-03 00:00:00,2018-05-03 00:30:00,0.0,0.0,31,3.0,0,5.0,5
2018-05-03 00:30:00,2018-05-03 01:00:00,0.0,0.0,40,3.0,0,5.5,5
2018-05-03 01:00:00,2018-05-03 01:30:00,0.0,0.0,40,3.0,0,6.0,5
2018-05-03 01:30:00,2018-05-03 02:00:00,5.116666667,0.17055555556666666,18,2.916347731,1,6.5,5
2018-05-03 02:00:00,2018-05-03 02:30:00,0.883333333,0.029444444433333335,20,2.457627119,1,7.0,5
2018-05-03 02:30:00,2018-05-03 03:00:00,0.0,0.0,24,2.042646255,0,7.5,5
2018-05-03 03:00:00,2018-05-03 03:30:00,12.05,0.40166666666666667,25,2.0,3,8.0,5
2018-05-03 03:30:00,2018-05-03 04:00:00,42.88333333,1.4294444443333334,10,2.0,3,8.5,5
2018-05-03 04:00:00,2018-05-03 04:30:00,106.6333333,3.5544444433333333,2,2.0,6,9.0,5
2018-05-03 04:30:00,2018-05-03 05:00:00,120.0,4.0,0,2.0,4,9.5,5
2018-05-03 05:00:00,2018-05-03 05:30:00,111.5333333,3.7177777766666664,1,2.0,4,10.0,5
2018-05-03 05:30:00,2018-05-03 06:00:00,1.05,0.035,2,2.0,1,10.5,5
2018-05-03 06:00:00,2018-05-03 06:30:00,0.233333333,0.007777777766666666,2,2.0,1,11.0,5
2018-05-03 06:30:00,2018-05-03 07:00:00,0.0,0.0,16,2.0,0,11.5,5
2018-05-03 17:00:00,2018-05-03 17:30:00,5.316666667,0.17722222223333334,0,4.0,2,-2.0,5
2018-05-03 17:30:00,2018-05-03 18:00:00,0.0,0.0,6,4.0,0,-1.5,5
2018-05-03 18:00:00,2018-05-03 18:30:00,2.766666667,0.09222222223333333,12,4.0,1,-1.0,5
2018-05-03 18:30:00,2018-05-03 19:00:00,23.21666667,0.773888889,31,3.896118097,1,-0.5,5
2018-05-03 19:00:00,2018-05-03 19:30:00,11.0,0.36666666666666664,23,3.423728814,2,0.0,5
2018-05-03 19:30:00,2018-05-03 20:00:00,6.733333333,0.22444444443333333,11,3.030071077,4,0.5,5
2018-05-03 20:00:00,2018-05-03 20:30:00,1.716666667,0.05722222223333333,19,3.0,2,1.0,5
2018-05-03 20:30:00,2018-05-03 21:00:00,10.08333333,0.336111111,11,3.0,3,1.5,5
2018-05-03 21:00:00,2018-05-03 21:30:00,1.65,0.055,27,3.0,1,2.0,5
2018-05-03 21:30:00,2018-05-03 22:00:00,2.7,0.09000000000000001,16,3.0,2,2.5,5
2018-05-03 22:00:00,2018-05-03 22:30:00,0.0,0.0,69,3.0,0,3.0,5
2018-05-03 22:30:00,2018-05-03 23:00:00,0.0,0.0,21,3.0,0,3.5,5
2018-05-03 23:00:00,2018-05-03 23:30:00,3.883333333,0.12944444443333333,46,3.0,2,4.0,5
2018-05-03 23:30:00,2018-05-04 00:00:00,12.61666667,0.4205555556666667,14,3.0,2,4.5,5
2018-05-04 00:00:00,2018-05-04 00:30:00,8.633333333,0.28777777776666663,14,3.0,1,5.0,5
2018-05-04 00:30:00,2018-05-04 01:00:00,0.0,0.0,22,3.0,0,5.5,5
2018-05-04 01:00:00,2018-05-04 01:30:00,0.0,0.0,11,3.0,0,6.0,5
2018-05-04 01:30:00,2018-05-04 02:00:00,9.65,0.32166666666666666,27,2.906506288,1,6.5,5
2018-05-04 02:00:00,2018-05-04 02:30:00,0.383333333,0.012777777766666666,30,2.440677966,2,7.0,5
2018-05-04 02:30:00,2018-05-04 03:00:00,36.7,1.2233333333333334,30,2.036085293,5,7.5,5
2018-05-04 03:00:00,2018-05-04 03:30:00,0.0,0.0,25,2.0,0,8.0,5
2018-05-04 03:30:00,2018-05-04 04:00:00,15.46666667,0.5155555556666667,17,2.0,2,8.5,5
2018-05-04 04:00:00,2018-05-04 04:30:00,8.533333333,0.28444444443333333,6,2.0,3,9.0,5
2018-05-04 04:30:00,2018-05-04 05:00:00,10.55,0.3516666666666667,5,2.0,3,9.5,5
2018-05-04 05:00:00,2018-05-04 05:30:00,23.3,0.7766666666666667,8,2.0,6,10.0,5
2018-05-04 05:30:00,2018-05-04 06:00:00,17.56666667,0.5855555556666666,2,2.0,2,10.5,5
2018-05-04 06:00:00,2018-05-04 06:30:00,0.0,0.0,3,2.0,0,11.0,5
2018-05-04 06:30:00,2018-05-04 07:00:00,0.0,0.0,2,2.0,0,11.5,5
2018-05-04 08:00:00,2018-05-04 08:30:00,0.0,0.0,2,0.0,0,13.0,5
2018-05-04 17:30:00,2018-05-04 18:00:00,0.0,0.0,14,4.0,0,-1.5,5
2018-05-04 18:00:00,2018-05-04 18:30:00,3.566666667,0.11888888889999999,32,4.0,1,-1.0,5
2018-05-04 18:30:00,2018-05-04 19:00:00,0.0,0.0,19,3.856399584,0,-0.5,5
2018-05-04 19:00:00,2018-05-04 19:30:00,2.666666667,0.08888888889999999,16,3.387096774,1,0.0,5
2018-05-04 19:30:00,2018-05-04 20:00:00,5.466666667,0.18222222223333334,16,3.023413111,2,0.5,5
2018-05-04 20:00:00,2018-05-04 20:30:00,27.83333333,0.9277777776666666,16,3.0,3,1.0,5
2018-05-04 20:30:00,2018-05-04 21:00:00,23.61666667,0.7872222223333334,23,3.0,3,1.5,5
2018-05-04 21:00:00,2018-05-04 21:30:00,3.983333333,0.13277777776666666,20,3.0,2,2.0,5
2018-05-04 21:30:00,2018-05-04 22:00:00,1.716666667,0.05722222223333333,8,3.0,2,2.5,5
2018-05-04 22:00:00,2018-05-04 22:30:00,5.716666667,0.19055555556666667,27,3.0,3,3.0,5
2018-05-04 22:30:00,2018-05-04 23:00:00,1.6,0.05333333333333334,31,3.0,1,3.5,5
2018-05-04 23:00:00,2018-05-04 23:30:00,3.083333333,0.10277777776666668,20,3.0,1,4.0,5
2018-05-04 23:30:00,2018-05-05 00:00:00,3.6,0.12000000000000001,17,3.0,2,4.5,5
2018-05-05 00:00:00,2018-05-05 00:30:00,6.3,0.21,24,3.0,3,5.0,5
2018-05-05 00:30:00,2018-05-05 01:00:00,36.91666667,1.2305555556666665,14,3.0,3,5.5,5
2018-05-05 01:00:00,2018-05-05 01:30:00,0.0,0.0,24,3.0,0,6.0,5
2018-05-05 01:30:00,2018-05-05 02:00:00,5.55,0.185,26,2.871523915,1,6.5,5
2018-05-05 02:00:00,2018-05-05 02:30:00,2.083333333,0.06944444443333334,31,2.379310345,1,7.0,5
2018-05-05 02:30:00,2018-05-05 03:00:00,0.933333333,0.031111111099999998,29,2.015572859,3,7.5,5
2018-05-05 03:00:00,2018-05-05 03:30:00,8.25,0.275,17,2.0,2,8.0,5
2018-05-05 03:30:00,2018-05-05 04:00:00,0.0,0.0,10,2.0,0,8.5,5
2018-05-05 04:00:00,2018-05-05 04:30:00,54.4,1.8133333333333332,7,2.0,3,9.0,5
2018-05-05 04:30:00,2018-05-05 05:00:00,0.0,0.0,8,2.0,0,9.5,5
2018-05-05 05:00:00,2018-05-05 05:30:00,0.0,0.0,1,2.0,0,10.0,5
2018-05-05 05:30:00,2018-05-05 06:00:00,5.4,0.18000000000000002,6,2.0,2,10.5,5
2018-05-05 06:00:00,2018-05-05 06:30:00,0.0,0.0,3,2.0,0,11.0,5
2018-05-05 06:30:00,2018-05-05 07:00:00,0.0,0.0,5,2.0,0,11.5,5
2018-05-05 07:00:00,2018-05-05 07:30:00,0.0,0.0,5,2.0,0,12.0,5
2018-05-05 07:30:00,2018-05-05 08:00:00,0.0,0.0,1,2.0,0,12.5,5
2018-05-05 08:00:00,2018-05-05 08:30:00,0.0,0.0,3,0.0,0,13.0,5
2018-05-05 17:00:00,2018-05-05 17:30:00,0.0,0.0,10,4.0,0,-2.0,5
2018-05-05 17:30:00,2018-05-05 18:00:00,0.0,0.0,8,4.0,0,-1.5,5
2018-05-05 18:00:00,2018-05-05 18:30:00,0.0,0.0,28,4.0,0,-1.0,5
2018-05-05 18:30:00,2018-05-05 19:00:00,0.0,0.0,26,3.838709677,0,-0.5,5
2018-05-05 19:00:00,2018-05-05 19:30:00,11.8,0.39333333333333337,23,3.35,1,0.0,5
2018-05-05 19:30:00,2018-05-05 20:00:00,0.0,0.0,16,3.011290323,0,0.5,5
2018-05-05 20:00:00,2018-05-05 20:30:00,0.0,0.0,18,3.0,0,1.0,5
2018-05-05 20:30:00,2018-05-05 21:00:00,0.0,0.0,18,3.0,0,1.5,5
2018-05-05 21:00:00,2018-05-05 21:30:00,0.0,0.0,17,3.0,0,2.0,5
2018-05-05 21:30:00,2018-05-05 22:00:00,28.76666667,0.958888889,20,3.0,2,2.5,5
2018-05-05 22:00:00,2018-05-05 22:30:00,2.766666667,0.09222222223333333,22,3.0,2,3.0,5
2018-05-05 22:30:00,2018-05-05 23:00:00,4.133333333,0.1377777777666667,23,3.0,2,3.5,5
2018-05-05 23:00:00,2018-05-05 23:30:00,1.05,0.035,21,3.0,1,4.0,5
2018-05-05 23:30:00,2018-05-06 00:00:00,0.0,0.0,35,3.0,0,4.5,5
2018-05-06 00:00:00,2018-05-06 00:30:00,0.0,0.0,49,3.0,0,5.0,5
2018-05-06 00:30:00,2018-05-06 01:00:00,0.0,0.0,45,3.0,0,5.5,5
2018-05-06 01:00:00,2018-05-06 01:30:00,0.0,0.0,42,3.0,0,6.0,5
2018-05-06 01:30:00,2018-05-06 02:00:00,13.61666667,0.453888889,26,3.0,1,6.5,5
2018-05-06 02:00:00,2018-05-06 02:30:00,0.0,0.0,16,3.0,0,7.0,5
2018-05-06 02:30:00,2018-05-06 03:00:00,7.05,0.235,15,3.0,2,7.5,5
2018-05-06 03:00:00,2018-05-06 03:30:00,15.61666667,0.5205555556666667,27,3.0,1,8.0,5
2018-05-06 03:30:00,2018-05-06 04:00:00,0.716666667,0.023888888900000002,21,2.838709677,2,8.5,5
2018-05-06 04:00:00,2018-05-06 04:30:00,3.416666667,0.1138888889,8,2.35,1,9.0,5
2018-05-06 04:30:00,2018-05-06 05:00:00,17.68333333,0.5894444443333333,19,2.011290323,6,9.5,5
2018-05-06 05:00:00,2018-05-06 05:30:00,1.866666667,0.06222222223333333,13,2.0,1,10.0,5
2018-05-06 05:30:00,2018-05-06 06:00:00,0.0,0.0,3,2.0,0,10.5,5
2018-05-06 06:30:00,2018-05-06 07:00:00,0.0,0.0,7,2.0,0,11.5,5
2018-05-06 07:30:00,2018-05-06 08:00:00,0.0,0.0,3,0.0,0,12.5,5
2018-05-06 17:00:00,2018-05-06 17:30:00,0.0,0.0,10,4.0,0,-2.0,5
2018-05-06 17:30:00,2018-05-06 18:00:00,0.0,0.0,6,4.0,0,-1.5,5
2018-05-06 18:00:00,2018-05-06 18:30:00,0.0,0.0,3,4.0,0,-1.0,5
2018-05-06 18:30:00,2018-05-06 19:00:00,0.0,0.0,15,4.0,0,-0.5,5
2018-05-06 19:00:00,2018-05-06 19:30:00,0.0,0.0,5,4.0,0,0.0,5
2018-05-06 19:30:00,2018-05-06 20:00:00,0.0,0.0,27,4.0,0,0.5,5
2018-05-06 20:00:00,2018-05-06 20:30:00,0.0,0.0,17,4.0,0,1.0,5
2018-05-06 20:30:00,2018-05-06 21:00:00,0.0,0.0,31,3.860887097,0,1.5,5
2018-05-06 21:00:00,2018-05-06 21:30:00,0.0,0.0,8,3.40625,0,2.0,5
2018-05-06 21:30:00,2018-05-06 22:00:00,0.0,0.0,17,3.033266129,0,2.5,5
2018-05-06 22:00:00,2018-05-06 22:30:00,0.0,0.0,15,3.0,0,3.0,5
2018-05-06 22:30:00,2018-05-06 23:00:00,0.0,0.0,10,3.0,0,3.5,5
2018-05-06 23:00:00,2018-05-06 23:30:00,9.35,0.31166666666666665,20,3.0,1,4.0,5
2018-05-06 23:30:00,2018-05-07 00:00:00,1.95,0.065,13,3.0,1,4.5,5
2018-05-07 00:00:00,2018-05-07 00:30:00,1.483333333,0.04944444443333333,13,3.0,2,5.0,5
2018-05-07 00:30:00,2018-05-07 01:00:00,2.833333333,0.09444444443333334,20,3.0,3,5.5,5
2018-05-07 01:00:00,2018-05-07 01:30:00,0.0,0.0,24,3.0,0,6.0,5
2018-05-07 01:30:00,2018-05-07 02:00:00,0.0,0.0,28,3.0,0,6.5,5
2018-05-07 02:00:00,2018-05-07 02:30:00,24.4,0.8133333333333332,14,3.0,4,7.0,5
2018-05-07 02:30:00,2018-05-07 03:00:00,4.066666667,0.13555555556666665,27,3.0,1,7.5,5
2018-05-07 03:00:00,2018-05-07 03:30:00,27.0,0.9,11,3.0,4,8.0,5
2018-05-07 03:30:00,2018-05-07 04:00:00,2.083333333,0.06944444443333334,13,2.88856305,5,8.5,5
2018-05-07 04:00:00,2018-05-07 04:30:00,25.78333333,0.8594444443333333,14,2.381818182,3,9.0,5
2018-05-07 04:30:00,2018-05-07 05:00:00,0.0,0.0,6,2.012316716,0,9.5,5
2018-05-07 05:00:00,2018-05-07 05:30:00,22.43333333,0.7477777776666666,13,2.0,3,10.0,5
2018-05-07 05:30:00,2018-05-07 06:00:00,0.0,0.0,5,2.0,0,10.5,5
2018-05-07 06:00:00,2018-05-07 06:30:00,0.0,0.0,8,2.0,0,11.0,5
2018-05-07 06:30:00,2018-05-07 07:00:00,0.0,0.0,5,2.0,0,11.5,5
2018-05-07 07:00:00,2018-05-07 07:30:00,0.0,0.0,3,2.0,0,12.0,5
2018-05-07 07:30:00,2018-05-07 08:00:00,0.0,0.0,1,2.0,0,12.5,5
2018-05-07 17:00:00,2018-05-07 17:30:00,0.0,0.0,14,4.0,0,-2.0,5
2018-05-07 17:30:00,2018-05-07 18:00:00,0.0,0.0,20,4.0,0,-1.5,5
2018-05-07 18:00:00,2018-05-07 18:30:00,3.9,0.13,22,4.0,1,-1.0,5
2018-05-07 18:30:00,2018-05-07 19:00:00,1.283333333,0.04277777776666667,23,3.856819468,1,-0.5,5
2018-05-07 19:00:00,2018-05-07 19:30:00,0.0,0.0,32,3.350877193,0,0.0,5
2018-05-07 19:30:00,2018-05-07 20:00:00,0.0,0.0,46,3.008488964,0,0.5,5
2018-05-07 20:00:00,2018-05-07 20:30:00,0.0,0.0,17,3.0,0,1.0,5
2018-05-07 20:30:00,2018-05-07 21:00:00,3.55,0.11833333333333333,17,3.0,3,1.5,5
2018-05-07 21:00:00,2018-05-07 21:30:00,0.0,0.0,28,3.0,0,2.0,5
2018-05-07 21:30:00,2018-05-07 22:00:00,0.333333333,0.0111111111,22,3.0,1,2.5,5
2018-05-07 22:00:00,2018-05-07 22:30:00,0.0,0.0,19,3.0,0,3.0,5
2018-05-07 22:30:00,2018-05-07 23:00:00,0.0,0.0,35,3.0,0,3.5,5
2018-05-07 23:00:00,2018-05-07 23:30:00,7.133333333,0.23777777776666667,22,3.0,1,4.0,5
2018-05-07 23:30:00,2018-05-08 00:00:00,0.0,0.0,18,2.835975943,0,4.5,5
2018-05-08 00:00:00,2018-05-08 00:30:00,3.466666667,0.11555555556666668,27,2.338983051,1,5.0,5
2018-05-08 00:30:00,2018-05-08 01:00:00,1.383333333,0.0461111111,38,2.008201203,1,5.5,5
2018-05-08 01:00:00,2018-05-08 01:30:00,0.0,0.0,46,2.0,0,6.0,5
2018-05-08 01:30:00,2018-05-08 02:00:00,0.0,0.0,48,2.0,0,6.5,5
2018-05-08 02:00:00,2018-05-08 02:30:00,2.766666667,0.09222222223333333,59,2.0,1,7.0,5
2018-05-08 02:30:00,2018-05-08 03:00:00,0.85,0.028333333333333332,28,2.0,1,7.5,5
2018-05-08 03:00:00,2018-05-08 03:30:00,3.05,0.10166666666666666,24,2.0,1,8.0,5
2018-05-08 03:30:00,2018-05-08 04:00:00,5.066666667,0.1688888889,31,2.0,2,8.5,5
2018-05-08 04:00:00,2018-05-08 04:30:00,0.0,0.0,18,1.615384615,0,9.0,5
2018-05-08 04:30:00,2018-05-08 05:00:00,1.616666667,0.0538888889,13,1.037220844,1,9.5,5
2018-05-08 05:00:00,2018-05-08 05:30:00,2.183333333,0.07277777776666668,10,1.0,1,10.0,5
2018-05-08 05:30:00,2018-05-08 06:00:00,0.0,0.0,2,1.0,0,10.5,5
2018-05-08 06:00:00,2018-05-08 06:30:00,0.0,0.0,3,0.0,0,11.0,5
2018-05-08 08:00:00,2018-05-08 08:30:00,0.0,0.0,3,0.0,0,13.0,5
2018-05-08 23:30:00,2018-05-09 00:00:00,0.0,0.0,44,0.0,0,4.5,5
2018-05-09 00:00:00,2018-05-09 00:30:00,0.0,0.0,59,0.0,0,5.0,5
2018-05-09 00:30:00,2018-05-09 01:00:00,0.0,0.0,82,0.0,0,5.5,5
2018-05-09 01:00:00,2018-05-09 01:30:00,4.35,0.145,27,0.0,1,6.0,5
2018-05-09 01:30:00,2018-05-09 02:00:00,0.0,0.0,32,0.0,0,6.5,5
2018-05-09 02:00:00,2018-05-09 02:30:00,6.666666667,0.22222222223333335,52,0.0,1,7.0,5
2018-05-09 02:30:00,2018-05-09 03:00:00,4.066666667,0.13555555556666665,34,0.0,1,7.5,5
2018-05-09 03:00:00,2018-05-09 03:30:00,4.933333333,0.16444444443333334,29,0.0,1,8.0,5
2018-05-09 03:30:00,2018-05-09 04:00:00,1.166666667,0.0388888889,21,0.0,2,8.5,5
2018-05-09 04:00:00,2018-05-09 04:30:00,24.26666667,0.808888889,15,0.0,2,9.0,5
2018-05-09 04:30:00,2018-05-09 05:00:00,6.633333333,0.2211111111,15,0.0,2,9.5,5
2018-05-09 05:00:00,2018-05-09 05:30:00,0.0,0.0,6,0.0,0,10.0,5
2018-05-09 05:30:00,2018-05-09 06:00:00,0.0,0.0,1,0.0,0,10.5,5
2018-05-09 06:00:00,2018-05-09 06:30:00,0.0,0.0,2,0.0,0,11.0,5
2018-05-09 06:30:00,2018-05-09 07:00:00,0.0,0.0,8,0.0,0,11.5,5
2018-05-09 07:00:00,2018-05-09 07:30:00,0.0,0.0,2,0.0,0,12.0,5
2018-05-09 08:00:00,2018-05-09 08:30:00,0.0,0.0,1,0.0,0,13.0,5
2018-05-09 08:30:00,2018-05-09 09:00:00,0.0,0.0,1,0.0,0,13.5,5
2018-05-09 17:00:00,2018-05-09 17:30:00,0.0,0.0,8,4.0,0,-2.0,5
2018-05-09 17:30:00,2018-05-09 18:00:00,0.0,0.0,22,4.0,0,-1.5,5
2018-05-09 18:00:00,2018-05-09 18:30:00,0.0,0.0,44,4.0,0,-1.0,5
2018-05-09 18:30:00,2018-05-09 19:00:00,0.0,0.0,45,3.811290323,0,-0.5,5
2018-05-09 19:00:00,2018-05-09 19:30:00,0.0,0.0,31,3.316666667,0,0.0,5
2018-05-09 19:30:00,2018-05-09 20:00:00,0.0,0.0,12,3.005376344,0,0.5,5
2018-05-09 20:00:00,2018-05-09 20:30:00,0.0,0.0,35,3.0,0,1.0,5
2018-05-09 20:30:00,2018-05-09 21:00:00,0.0,0.0,49,3.0,0,1.5,5
2018-05-09 21:00:00,2018-05-09 21:30:00,0.0,0.0,64,3.0,0,2.0,5
2018-05-09 21:30:00,2018-05-09 22:00:00,0.0,0.0,31,3.0,0,2.5,5
2018-05-09 22:00:00,2018-05-09 22:30:00,0.0,0.0,13,3.0,0,3.0,5
2018-05-09 22:30:00,2018-05-09 23:00:00,0.0,0.0,14,3.0,0,3.5,5
2018-05-09 23:00:00,2018-05-09 23:30:00,0.0,0.0,42,3.0,0,4.0,5
2018-05-09 23:30:00,2018-05-10 00:00:00,0.0,0.0,18,3.0,0,4.5,5
2018-05-10 00:00:00,2018-05-10 00:30:00,0.0,0.0,37,3.0,0,5.0,5
2018-05-10 00:30:00,2018-05-10 01:00:00,1.433333333,0.04777777776666667,40,3.0,1,5.5,5
2018-05-10 01:00:00,2018-05-10 01:30:00,7.433333333,0.24777777776666668,34,3.0,1,6.0,5
2018-05-10 01:30:00,2018-05-10 02:00:00,0.0,0.0,33,3.0,0,6.5,5
2018-05-10 02:00:00,2018-05-10 02:30:00,1.383333333,0.0461111111,30,3.0,1,7.0,5
2018-05-10 02:30:00,2018-05-10 03:00:00,4.116666667,0.13722222223333333,12,3.0,1,7.5,5
2018-05-10 03:00:00,2018-05-10 03:30:00,5.65,0.18833333333333335,10,3.0,1,8.0,5
2018-05-10 03:30:00,2018-05-10 04:00:00,0.0,0.0,24,2.823084677,0,8.5,5
2018-05-10 04:00:00,2018-05-10 04:30:00,5.55,0.185,14,2.359375,2,9.0,5
2018-05-10 04:30:00,2018-05-10 05:00:00,1.55,0.051666666666666666,25,2.018145161,1,9.5,5
2018-05-10 05:00:00,2018-05-10 05:30:00,2.516666667,0.0838888889,19,2.0,2,10.0,5
2018-05-10 05:30:00,2018-05-10 06:00:00,1.883333333,0.06277777776666667,8,2.0,1,10.5,5
2018-05-10 06:00:00,2018-05-10 06:30:00,0.0,0.0,9,2.0,0,11.0,5
2018-05-10 06:30:00,2018-05-10 07:00:00,0.0,0.0,7,2.0,0,11.5,5
2018-05-10 07:00:00,2018-05-10 07:30:00,0.0,0.0,3,2.0,0,12.0,5
2018-05-10 07:30:00,2018-05-10 08:00:00,0.0,0.0,1,2.0,0,12.5,5
2018-05-10 08:00:00,2018-05-10 08:30:00,0.0,0.0,3,2.0,0,13.0,5
2018-05-10 17:00:00,2018-05-10 17:30:00,0.0,0.0,5,4.0,0,-2.0,5
2018-05-10 17:30:00,2018-05-10 18:00:00,0.0,0.0,11,4.0,0,-1.5,5
2018-05-10 18:00:00,2018-05-10 18:30:00,0.0,0.0,6,4.0,0,-1.0,5
2018-05-10 18:30:00,2018-05-10 19:00:00,0.0,0.0,6,3.828133263,0,-0.5,5
2018-05-10 19:00:00,2018-05-10 19:30:00,0.0,0.0,1,3.344262295,0,0.0,5
2018-05-10 19:30:00,2018-05-10 20:00:00,23.43333333,0.781111111,4,3.011105235,2,0.5,5
2018-05-10 20:00:00,2018-05-10 20:30:00,4.333333333,0.14444444443333332,18,3.0,2,1.0,5
2018-05-10 20:30:00,2018-05-10 21:00:00,1.733333333,0.05777777776666667,38,3.0,1,1.5,5
2018-05-10 21:00:00,2018-05-10 21:30:00,0.0,0.0,24,3.0,0,2.0,5
2018-05-10 21:30:00,2018-05-10 22:00:00,4.383333333,0.14611111110000002,36,3.0,1,2.5,5
2018-05-10 22:00:00,2018-05-10 22:30:00,0.0,0.0,34,3.0,0,3.0,5
2018-05-10 22:30:00,2018-05-10 23:00:00,0.0,0.0,21,3.0,0,3.5,5
2018-05-10 23:00:00,2018-05-10 23:30:00,1.1,0.03666666666666667,26,3.0,1,4.0,5
2018-05-10 23:30:00,2018-05-11 00:00:00,5.783333333,0.19277777776666666,32,3.0,1,4.5,5
2018-05-11 00:00:00,2018-05-11 00:30:00,0.0,0.0,17,3.0,0,5.0,5
2018-05-11 00:30:00,2018-05-11 01:00:00,0.0,0.0,28,3.0,0,5.5,5
2018-05-11 01:00:00,2018-05-11 01:30:00,8.283333333,0.2761111111,29,3.0,2,6.0,5
2018-05-11 01:30:00,2018-05-11 02:00:00,4.716666667,0.15722222223333335,29,2.819243604,2,6.5,5
2018-05-11 02:00:00,2018-05-11 02:30:00,25.1,0.8366666666666667,12,2.310344828,2,7.0,5
2018-05-11 02:30:00,2018-05-11 03:00:00,0.0,0.0,23,2.003337041,0,7.5,5
